#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
zodiac_scorpio;Scorpio;Scorpion;Skorpion;;Escorpio;;;;;;;;x
zodiac_scorpio_desc;This character was born under the sign of Scorpio, which is commonly associated with secretiveness and stubbornness.\nOriginally developed by the Babylonians, Astrology was later adopted by the Greeks and Romans of ancient times. While a fairly well-established science, its popularity always tended to wane and rise periodically.;Ce personnage est né sous le signe du Scorpion, communément associé à la discrétion et à l'acharnement.\nDéveloppée à l'origine par les Babyloniens, l'astrologie fut ensuite adoptée par les Grecs et les Romains des temps anciens. Bien qu'une science assez bien établie, sa popularité a toujours eu tendance à varier selon les périodes.;Dieser Charakter wurde unter dem Zeichen des Skorpions geboren, was oft mit Verschwiegenheit und Starrsinn verbunden wird.\nUrprünglich wurde die Astrologie von den Babyloniern entwickelt und später von den Griechen und Römern der Antike übernommen. Obwohl es sich um eine etablierte Wissenschaft handelt, wurde ihre Popularität immer schwächer.;;Este personaje nació bajo el signo de Escorpio, normalmente asociado con la reserva y la obstinación.\nLa astrología, originalmente desarrollada por los babilonios, fue adoptada posteriormente por los antiguos griegos y romanos. Aunque es una ciencia bastante consolidada, su popularidad siempre ha tendido a disminuir y aumentar periódicamente.;;;;;;;;x
zodiac_taurus;Taurus;Taureau;Stier;;Tauro;;;;;;;;x
zodiac_taurus_desc;This character was born under the sign of Taurus, which is commonly associated with perseverance and determination.\nOriginally developed by the Babylonians, Astrology was later adopted by the Greeks and Romans of ancient times. While a fairly well-established science, its popularity always tended to wane and rise periodically.;Ce personnage est né sous le signe du Taureau, communément associé à la persévérance et à la détermination.\nDéveloppée à l'origine par les Babyloniens, l'astrologie fut ensuite adoptée par les Grecs et les Romains des temps anciens. Bien qu'une science assez bien établie, sa popularité a toujours eu tendance à varier selon les périodes.;Dieser Charakter wurde unter dem Zeichen des Stieres geboren, was oft mit Beharrlichkeit und Entschlossenheit verbunden wird.\nUrprünglich wurde die Astrologie von den Babyloniern entwickelt und später von den Griechen und Römern der Antike übernommen. Obwohl es sich um eine etablierte Wissenschaft handelt, wurde ihre Popularität immer schwächer.;;Este personaje nació bajo el signo de Tauro, normalmente asociado con la perseverancia y la determinación.\nLa astrología, originalmente desarrollada por los babilonios, fue adoptada posteriormente por los antiguos griegos y romanos. Aunque es una ciencia bastante consolidada, su popularidad siempre ha tendido a disminuir y aumentar periódicamente.;;;;;;;;x
zodiac_virgo;Virgo;Vierge;Jungfrau;;Virgo;;;;;;;;x
zodiac_virgo_desc;This character was born under the sign of Virgo, which is commonly associated with diligence and humility.\nOriginally developed by the Babylonians, Astrology was later adopted by the Greeks and Romans of ancient times. While a fairly well-established science, its popularity always tended to wane and rise periodically.;Ce personnage est né sous le signe de la Vierge, communément associé à la diligence et à l'humilité.\nDéveloppée à l'origine par les Babyloniens, l'astrologie fut ensuite adoptée par les Grecs et les Romains des temps anciens. Bien qu'une science assez bien établie, sa popularité a toujours eu tendance à varier selon les périodes.;Dieser Charakter wurde unter dem Zeichen der Jungfrau geboren, was oft mit Fleiß und Bescheidenheit verbunden wird.\nUrprünglich wurde die Astrologie von den Babyloniern entwickelt und später von den Griechen und Römern der Antike übernommen. Obwohl es sich um eine etablierte Wissenschaft handelt, wurde ihre Popularität immer schwächer.;;Este personaje nació bajo el signo de Virgo, normalmente asociado con la diligencia y la humildad.\nLa astrología, originalmente desarrollada por los babilonios, fue adoptada posteriormente por los antiguos griegos y romanos. Aunque es una ciencia bastante consolidada, su popularidad siempre ha tendido a disminuir y aumentar periódicamente.;;;;;;;;x
religion_astrology;Astrology;Astrologie;Astrologie;;Astrología;;;;;;;;x
religion_astrology_desc;The gods wrote our Fate in the stars. We only need to look up to know what lies within us.;Les dieux écrivent notre Destin dans les étoiles. Nous avons seulement besoin de lever les yeux pour savoir ce qui se trouve en nous.;Die Götter schrieben unser Schicksal in die Sterne. Wir müssen nur hinaufschauen, um zu wissen, was vor uns liegt.;;Los dioses escriben nuestro destino en las estrellas. Solo necesitamos mirar hacia arriba para saber qué nos espera.;;;;;;;;x
tooltip_religion_feature_astrology;§GCharacters are assigned Zodiac traits on birth and by decision§!;§GLes personnages ont un signe du zodiaque assigné à la naissance et par décision§!;§GCharakteren wird bei Geburt und durch Entscheidung Sternzeichen zugewiesen§!;;§GLos personajes reciben rasgos zodiacales dependiendo del nacimiento y decisiones§!;;;;;;;;x
EVTDESCAHF23021;I was told many time when I was growing up of how the stars are influencing my behavior, but now I am no longer sure of it. Was it just stories grown-ups were telling me to make me feel special?;On m'a dit à plusieurs reprises que les étoiles influencent mon comportement, mais maintenant je doute. Était-ce juste des histoires que les adultes me disaient de me faire sentir spécial[Root.Get_E] ?;Während ich aufwuchs wurde mir oft gesagt, dass die Sterne mein Verhalten beeinflussen. Jetzt bin ich davon allerdings nicht mehr überzeugt. Waren es nur die Geschichten von Erwachsenen, die dafür sorgen sollten, dass ich mich als etwas Besonderes fühle?;;Durante la infancia me dijeron muchas veces que las estrellas influyen en mi comportamiento, pero ahora ya no estoy tan segur[Root.GetOA]. ¿Eran solo historias que los adultos me contaban para que me sintiera especial?;;;;;;;;x
EVTOPTAHF23021;It must be true!;Ce doit être vrai !;Es muss wahr sein!;;¡Debe de ser verdad!;;;;;;;;x
EVTOPTBHF23021;I don't care about the stupid stars!;Je ne me soucie guère de ces stupides étoiles !;Die dummen Sterne interessieren mich nicht!;;¡Me importan un bledo esas estúpidas estrellas!;;;;;;;;x
EVTDESCAHF23022;My [GetFromRelation] [From.GetFirstName] has taken a deep interest in the circumstances of [From.GetHerHis] birth and in the constellations affecting [From.GetHerHis] destiny.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] s'intéresse grandement aux circonstances de sa naissance et aux constellations qui affectent son destin.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] hat ein tiefes Interesse an den Umständen [From.GetHerHis]er Geburt und der Konstellation der Sterne bezüglich [From.GetHerHis]es Schicksals gefunden.;;Mi [GetFromRelation] [From.GetFirstName] ha mostrado un gran interés en las circunstancias de su nacimiento y las constelaciones que afectan su destino.;;;;;;;;x
EVTDESCBHF23022;My [GetFromRelation] [From.GetFirstName] seems to be unwilling to take into consideration the circumstances of [From.GetHerHis] birth and the constellations affecting [From.GetHerHis] destiny.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] ne semble nullement s'intéresser aux circonstances de sa naissance et aux constellations qui affectent son destin.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] scheint nicht bereit zu sein, die Umstände [From.GetHerHis]er Geburt und die Konstellation der Sterne [From.GetHerHis]es Schicksals betreffens, zu berücksichtigen.;;Mi [GetFromRelation] [From.GetFirstName] no parece tener en cuenta las circunstancias de su nacimiento y las constelaciones que afectan su destino.;;;;;;;;x
EVTOPTAHF23022;So what? Astrology is nothing but superstition.;Et alors ? L'astrologie n'est que de la superstition.;Na und? Astrologie ist nichts als Aberglaube.;;¿Y qué? La astrología no son más que supersticiones.;;;;;;;;x
EVTOPTBHF23008_A;Good. [From.GetSheHeCap] should not let the stars dictate [From.GetHerHis] future.;Bien. [From.GetIlElleCap] ne devrait pas laisser les étoiles lui dicter son futur.;Gut. [From.GetSheHeCap] sollte die Sterne nicht [From.GetHerHis]e Zukunft diktieren lassen.;;Bien. No debe dejar que las estrellas le dicten el futuro.;;;;;;;;x
EVTOPTBHF23008_B;[From.GetSheHeCap] worries too much about the stars.;[From.GetIlElleCap] ne devrait pas trop se préoccuper des étoiles.;[From.GetSheHeCap] sorgt sich zu sehr um die Sterne.;;Se preocupa demasiado de las estrellas.;;;;;;;;x
EVTOPTCHF23008_A;This is unacceptable!;C'est inacceptable !;Das ist inakzeptabel!;;¡Esto es inaceptable!;;;;;;;;x
EVTOPTCHF23008_B;Good on [From.GetHerHim].;C'est une bonne chose.;Schön für [From.Getihnsie];;Bien por [From.GetElElla].;;;;;;;;x
EVTDESCAHF23023;My [GetFromRelation] [From.GetFirstName] warned me that I worry too much about the stars and that I should not let the circumstances of my birth affect my judgment on present events.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a prévenu que je me préoccupe trop des étoiles et que je ne devrais pas laisser les circonstances de ma naissance affecter mon jugement sur les événements présents.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] hat mich gewarnt, dass ich mir zu viele Gedanken über die Sterne mache und dass sich die Umstände meiner Geburt nicht auf mein Urteilsvermögen bezüglich gegenwärtiger Ereignisse auswirken sollte. ;;Mi [GetFromRelation] [From.GetFirstName] me ha advertido que me preocupo demasiado por las estrellas y que no debo dejar que las circunstancias de su nacimiento afecten mi juicio sobre los asuntos actuales.;;;;;;;;x
EVTDESCBHF23023;My [GetFromRelation] [From.GetFirstName] praised me for not focusing too much on astrology at the expenses of my better judgment. ;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a loué pour ne pas trop me préoccuper de l'astrologie au détriment d'un meilleur discernement.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] lobte mich dafür, dass ich mich nicht so sehr auf die Astrologie verlasse, wenn es um Urteilsfindung geht.;;Mi [GetFromRelation] [From.GetFirstName] me ha alabado por no centrarme en la astrología a costa de un buen juicio.;;;;;;;;x
EVTOPTAHF23023;I should not let the stars rule over me!;Je ne devrais pas laisser les étoiles me diriger !;Die Sterne sollen mich nicht beherrschen!;;¡No dejaré que las estrellas me dominen!;;;;;;;;x
EVTDESCAHF23024;My [GetFromRelation] [From.GetFirstName] praised me today for paying the due respect to the heavens and taking a healthy interest in astrology and the influence that the stars have on me.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a loué aujourd'hui pour mon respect approprié envers les cieux et mon intérêt pour l'astrologie et l'influence que les étoiles ont sur moi.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] lobte mich heute dafür, dass ich dem Himmel den gebührenden Respekt gezollt habe und ein gesundes Interesse an der Astrologie und dem Einfluss, den die Sterne auf mich haben, ausübe.;;Mi [GetFromRelation] [From.GetFirstName] he ha alabado por prestar el debido respeto a los cielos e interesarme en la astrología y la influencia que las estrellas tienen sobre mí.;;;;;;;;x
EVTDESCBHF23024; My [GetFromRelation] [From.GetFirstName] decided to scold me today for my lack of interest in astrology. [From.GetSheHeCap] warned me that I should always pay mind to the influence that stars have over people.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a réprimandé[Root.Get_E] aujourd'hui pour mon manque d'intérêt pour l'astrologie. [From.GetIlElleCap] m'a prévenu que je devrais toujours prêter attention à l'influence que les étoiles ont sur les gens.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] entschied sich heute, mich wegen meines fehlenden Interessen an der Astrologie zu tadeln. [From.GetSheHeCap] sagte mich, dass ich immer darauf achten sollte, welchen Einfluss die Sterne auf die Menschen haben.;;Mi [GetFromRelation] [From.GetFirstName] ha decidido regañarme hoy por mi falta de interés en la astrología. Me ha advertido que no debo perder de vista la influencia que las estrellas tienen sobre los demás.;;;;;;;;x
EVTOPTAHF23024;I must look up to see what is inside me.;Je dois lever les yeux pour voir ce qu'il y a en moi.;Ich muss aufschauen, um zu sehen, was in mir steckt.;;Debo buscar qué hay en mi interior.;;;;;;;;x
determine_zodiac_sign_decision;Determine Zodiac sign;Déterminer le signe du Zodiaque;Sternzeichen bestimmen;;Decidir signo del Zodíaco;;;;;;;;x
determine_zodiac_sign_decision_desc;By determining in clear terms which constellations favor me and which bring me harm, I can fully embrace the nature of my zodiac sign and reach a greater level of understanding of myself and the world around me.;En déterminant en termes clairs quelles constellations me favorisent et lesquelles me portent préjudice, je peux tenir compte de mon signe du zodiaque et atteindre un plus grand niveau de compréhension de moi-même et du monde qui m'entoure.;Indem ich klarmache, welche Sternkonstellationen mich begünstigen und welche mir Schaden, kann ich die Natur meines Sternzeichens voll und ganz erfassen und so ein größeres Verständnis von mir selbst und der Welt um mich herum erreichen.;;Al determinar claramente qué constelaciones me favorecen y cuáles me perjudican, puedo adoptar plenamente la naturaleza de mi signo zodiacal y alcanzar un mayor nivel de comprensión de mí mism[Root.GetOA] y del mundo que me rodea.;;;;;;;;x
EVTDESCAHF23025;After making the proper calculations, I have determined that I was born under the sign of the Aquarius, a constellation commonly associated with introversion and eccentricity.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Verseau, une constellation communément associée à l'introversion et à l'excentricité.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Wassermanns geboren wurde, einer Sternkonstellation, die gewöhnlich Introvertiertheit und Exzentrizität ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Acuario, una constelación normalmente asociada con la introversión y la excentricidad.;;;;;;;;x
EVTDESCBHF23025;After making the proper calculations, I have determined that I was born under the sign of the Aries, a constellation commonly associated with fierceness and honesty.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Bélier, une constellation communément associée à la férocité et à l'honnêteté.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Widders geboren wurde, einer Sternkonstellation, die gewöhnlich Bissigkeit und Offenheit ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Aries, una constelación normalmente asociada con la ferocidad y la sinceridad.;;;;;;;;x
EVTDESCCHF23025;After making the proper calculations, I have determined that I was born under the sign of the Cancer, a constellation commonly associated with tenacity and introspection.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Cancer, une constellation communément associée à la ténacité et à l'introspection.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Krebses geboren wurde, einer Sternkonstellation, die gewöhnlich Zähigkeit und Introspektion ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Cáncer, una constelación normalmente asociada con la tenacidad y la introspección.;;;;;;;;x
EVTDESCDHF23025;After making the proper calculations, I have determined that I was born under the sign of the Capricorn, a constellation commonly associated with curiosity and steadiness.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Capricorne, une constellation communément associée à la curiosité et au sérieux.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Steinbocks geboren wurde, einer Sternkonstellation, die gewöhnlich Wissbegierde und Beharrlichkeit ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Capricornio, una constelación normalmente asociada con la curiosidad y la seriedad.;;;;;;;;x
EVTDESCEHF23025;After making the proper calculations, I have determined that I was born under the sign of the Gemini, a constellation commonly associated with versatility and fickleness.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe des Gémeaux, une constellation communément associée à la faculté d'adaptation et à l'inconstance.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen der Zwillinge geboren wurde, einer Sternkonstellation, die gewöhnlich Anpassungsfähigkeit und Wankelmut ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Géminis, una constelación normalmente asociada con la versatilidad y la inconstancia.;;;;;;;;x
EVTDESCFHF23025;After making the proper calculations, I have determined that I was born under the sign of the Leo, a constellation commonly associated with fervor and pride.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Lion, une constellation communément associée à la ferveur et à la fierté.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Löwes geboren wurde, einer Sternkonstellation, die gewöhnlich Leidenschaft und Stolz ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Leo, una constelación normalmente asociada con el fervor y el orgullo.;;;;;;;;x
EVTDESCGHF23025;After making the proper calculations, I have determined that I was born under the sign of the Libra, a constellation commonly associated with fairness and moderation.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe de la Balance, une constellation communément associée à l'impartialité et à la modération.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen der Waage geboren wurde, einer Sternkonstellation, die gewöhnlich Fairness und Mäßigung ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Libra, una constelación normalmente asociada con la imparcialidad y la moderación.;;;;;;;;x
EVTDESCHHF23025;After making the proper calculations, I have determined that I was born under the sign of the Pisces, a constellation commonly associated with introversion and compassion.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Poisson, une constellation communément associée à l'introversion et à la compassion.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Fisches geboren wurde, einer Sternkonstellation, die gewöhnlich Introvertiertheit und Mitgefühl ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Piscis, una constelación normalmente asociada con la introversión y la compasión.;;;;;;;;x
EVTDESCIHF23025;After making the proper calculations, I have determined that I was born under the sign of the Sagittarius, a constellation commonly associated with dynamism and charisma.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Sagittaire, une constellation communément associée au dynamisme et au charisme.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Schützen geboren wurde, einer Sternkonstellation, die gewöhnlich Dynamik und Charisma ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Sagitario, una constelación normalmente asociada con el dinamismo y el carisma.;;;;;;;;x
EVTDESCLHF23025;After making the proper calculations, I have determined that I was born under the sign of the Scorpio, a constellation commonly associated with secretiveness and stubbornness.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Scorpion, une constellation communément associée à la discrétion et à l'acharnement.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Skorpions geboren wurde, einer Sternkonstellation, die gewöhnlich Verschwiegenheit und Starrsinn ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Escorpio, una constelación normalmente asociada con la reserva y la obstinación.;;;;;;;;x
EVTDESCMHF23025;After making the proper calculations, I have determined that I was born under the sign of the Taurus, a constellation commonly associated with perseverance and determination.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe du Taureau, une constellation communément associée à la persévérance et à la détermination.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen des Stieres geboren wurde, einer Sternkonstellation, die gewöhnlich Beharrlichkeit und Entschlossenheit ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Tauro, una constelación normalmente asociada con la perseverancia y la determinación.;;;;;;;;x
EVTDESCNHF23025;After making the proper calculations, I have determined that I was born under the sign of the Virgo, a constellation commonly associated with diligence and humility.;Après avoir fait les bons calculs, j'ai déterminé que je suis né[Root.Get_E] sous le signe de la Vierge, une constellation communément associée à la diligence et à l'humilité.;Nachdem ich die richtigen Berechnungen angestellt habe, habe ich herausgefunden, dass ich im Zeichen der Jungfrau geboren wurde, einer Sternkonstellation, die gewöhnlich Fleiß und Bescheidenheit ausdrückt.;;Tras realizar los cálculos pertinentes, he determinado que nací bajo el signo de Virgo, una constelación normalmente asociada con la diligencia y la humildad.;;;;;;;;x
EVTOPTAHF23025;Truly, the stars know my heart.;Les étoiles connaissent ma nature profonde.;Die Sterne kennen mein Herz.;;Es verdad, las estrellas conocen mi corazón.;;;;;;;;x
delve_into_classics_decision;Delve into the Classics;Se plonger dans les Classiques;In die Klassiker eintauchen;;Profundizar en los clásicos;;;;;;;;x
delve_into_classics_decision_desc;Take some time to study the ruins and accounts of the Ancient Greeks and Romans.;Prendre le temps d'étudier les ruines et les récits des Grecs et des Romains de l'Antiquité.;Nehmt Euch etwas Zeit, um die Ruinen und Berichte der alten Griechen und Römer zu studieren.;;Tómate tiempo para estudiar las ruinas y relatos de los antiguos griegos y romanos.;;;;;;;;x
tooltip_delve_into_classics;Take some time to study the ruins and accounts of the Ancient Greeks and Romans.;Prendre le temps d'étudier les ruines et les récits des Grecs et des Romains de l'Antiquité.;Nehmt Euch etwas Zeit, um die Ruinen und Berichte der alten Griechen und Römer zu studieren;;Tómate tiempo para estudiar las ruinas y relatos de los antiguos griegos y romanos.;;;;;;;;x
caesars_insight;Caesar's Insight;Perspicacité de César;Caesars Verstand;;La visión de César;;;;;;;;x
caesars_insight_desc;This ruler has spent a long time studying the accounts and writings of Caesar's military exploits in order to refine [Root.GetHerHis] military skills.;Ce dirigeant a passé beaucoup de temps à étudier les récits et les écrits des exploits militaires de César afin d'affiner ses compétences militaires.;Dieser Herrscher hat lange Zeit die Berichte und Schriften von Caesars militärischen Heldentaten studiert, um [Root.GetHerHis]e militärischen Fähigkeiten zu verfeinern.;;Este gobernante ha pasado mucho tiempo estudiando los relatos y escritos de las proezas militares de Julio César para perfeccionar sus habilidades militares.;;;;;;;;x
ciceros_insight;Cicero's Insight;Perspicacité de Cicéron;Ciceros Verstand;;La visión de Cicerón;;;;;;;;x
ciceros_insight_desc;This ruler has spent a long time studying the orations of Cicero and other famous Classical politicians in order to better learn the art of diplomacy and sophistry.;Ce dirigeant a passé beaucoup de temps à étudier les oraisons de Cicéron et d'autres politiciens classiques célèbres afin de mieux apprendre l'art de la diplomatie et de la sophistique.;Dieser Herrscher hat lange Zeit die Reden von Cicero und anderen berühmten klassischen Politikern studiert, um die Kunst der Diplomatie und Sophistik zu erlernen.;;Este gobernante ha pasado mucho tiempo estudiando los discursos de Cicerón y otros políticos clásicos famosos para mejorar el arte de la diplomacia y el sofisma.;;;;;;;;x
justinians_insight;Justinian's Insight;Perspicacité de Justinien;Justinians Verstand;;La visión de Justiniano;;;;;;;;x
justinians_insight_desc;This ruler has spent a long time studying the accounts and writings of Emperor Justinian in order to acquire a deeper understanding of statecraft and Roman law.;Ce dirigeant a passé beaucoup de temps à étudier les récits et les écrits de l'empereur Justinien afin d'acquérir une meilleure compréhension des manoeuvres politiques et du droit romain.;Dieser Herrscher hat lange Zeit die Berichte und Schriften von Kaiser Justinian studiert, um ein tieferes Verständnis der Staatskunst und des römischen Rechts zu erlangen.;;Este gobernante ha pasado mucho tiempo estudiando los relatos y escritos del emperador Justiniano para conocer más a fondo el arte de gobernar y la ley romana.;;;;;;;;x
EVTDESCAHF23026;I walk amongst the ruins of one of the greatest civilizations to ever grace this world. I should take the opportunity to study in detail the history and the glorious accomplishments of those that came before us if I ever wish to emulate their feats.;Je marche parmi les ruines de l'une des plus grandes civilisations à avoir honoré ce monde. Je devrais saisir cette occasion pour étudier en détail l'histoire et les réalisations glorieuses de ceux qui nous ont précédés si jamais je voulais imiter leurs exploits.;Ich wandle auf einer der Ruinen der ältesten Zivilisationen, die diese Welt je geziert haben. Ich sollte die Gelegenheit nutzen, um die Geschichte und die glorreichen Leistungen derer, die vor uns kamen, im Detail zu studieren, wenn ich jemals ihren Taten nacheifern möchte.;;Camino por las ruinas de una de las mayores civilizaciones que jamás honraron este mundo. Debería aprovechar la oportunidad para estudiar detalladamente la historia y los gloriosos logros de los que nos precedieron, si es que deseo emular sus hazañas.;;;;;;;;x
EVTOPTAHF23026;I wish to know more about these strange gods they worshiped...;Je souhaite en savoir plus sur leurs étranges dieux...;Ich möchte mehr über ihre seltsamen Götter erfahren...;;Deseo saber más sobre estos extraños dioses que adoraban…;;;;;;;;x
EVTOPTBHF23026;I want to study the great generals of old and their tactics.;Je veux étudier les grands généraux du passé et leurs tactiques.;Ich möchte die größten Generäle von früher und ihre Taktik studieren.;;Quiero estudiar a los grandes generales de antaño y sus tácticas.;;;;;;;;x
EVTOPTCHF23026;I wonder how the old Empire worked...;Je me demande comment l'ancien empire fonctionnait...;Ich frage mich, wie die alten Reiche funktioniert haben...;;Me pregunto cómo funcionaba el antiguo imperio…;;;;;;;;x
EVTOPTDHF23026;I wish to study the speeches of the great men of ancient times.;Je souhaite étudier les discours des grands hommes du passé.;Ich wünsche die Reden der großen Männer alter Zeiten zu studieren.;;Deseo estudiar los discursos de los grandes hombres de la antigüedad.;;;;;;;;x
EVTDESCAHF23027;I did my best, but my attempts to study the history of the Roman Empire were not as successful as I hoped. Most accounts I was able to access are fragmented and confusing. I don't think I was able to learn anything valuable after all these months of study.;J'ai fait de mon mieux, mais mon étude de l'histoire de l'Empire romain n'a pas été aussi fructueuse que je l'espérais. La plupart des rapports auxquels j'ai pu accéder sont fragmentés et confus. Je crains de ne pas avoir appris quoi que ce soit de précieux après tous ces mois d'études.;Ich habe mein Bestes gegeben, aber meine Versuche, die Geschichte des Römischen Reiches zu studieren, war nicht so erfolgreich, wie ich es mir erhofft hatte. Die meisten Berichte, auf die ich Zugriff hatte, sind nicht vollständig und verwirrend. Ich glaube nicht, dass ich nach all den Monaten des Studiums etwas Wertvolles lernen konnte.;;Hice lo mejor que pude, pero mis intentos de estudiar la historia del Imperio romano no tuvieron tanto éxito como esperaba. La mayoría de los registros a los que pude acceder eran fragmentarios y confusos. Después de tantos meses de estudio, creo que no he aprendido nada valioso.;;;;;;;;x
EVTOPTAHF23027;What a pity.;Quel dommage !;Zu schade!;;Qué lástima.;;;;;;;;x
EVTDESCAHF23028;I am fascinated by the legends of the old gods worshiped by Romans and Greeks in the past. Their capricious and passionate nature differs so much from [catholic.GetHighGodName]'s unknowable and contradictory designs... Their plots and rivalries certainly offer a better explanation for the chaotic state of our world.;Je suis fasciné[Root.Get_E] par les légendes des anciens dieux autrefois vénérés par les Romains et les Grecs. Leur nature capricieuse et passionnée diffère tellement des conceptions inconnaissables et contradictoires de [catholic.GetHighGodName]... Leurs intrigues et leurs rivalités offrent certainement une meilleure explication de l'état chaotique de notre monde.;Ich bin von den Legenden der Götter, die von den alten Römern und Griechen verehrt wurden, fasziniert. Ihre launische und leidenschaftliche Natur unterscheidet sich so sehr von denen der unverkennbaren und oft widersprüchlichen [catholic.GetHighGodName]en Götter... Ihre Taten und Rivalitäten bieten sicherlich eine bessere Erklärung für den chaotischen Zustand unserer Welt.;;Me fascinan las leyendas de los viejos dioses que adoraban los antiguos romanos y griegos. Su naturaleza caprichosa y apasionada se diferencia mucho de los designios incognoscibles y contradictorios de [catholic.GetHighGodName]. Sus conspiraciones y rivalidades ofrecen una mejor explicación al estado caótico de nuestro mundo.;;;;;;;;x
EVTOPTAHF23028;What if *they* are the real gods?;Et si c'était les vrais dieux ?;Was, wenn "sie" die wahren Götter sind?;;¿Y si son los dioses verdaderos?;;;;;;;;x
EVTOPTBHF23028;They are nothing but entertaining stories.;Ce n'est rien de plus que des histoires divertissantes.;Nichts weiter als unterhaltsame Geschichten.;;No son más que historias entretenidas.;;;;;;;;x
EVTDESCAHF23029;In these past months I have immersed myself in the fragmented accounts of Caesar's military exploits against the Gauls. It has been an enlightening learning experience and I am sure that, despite the difference in equipment and sizes, I can apply some of his tactics against my own enemies.;Ces derniers mois, je me suis immergé[Root.Get_E] dans les récits fragmentés des exploits militaires de César contre les Gaulois. Ce fut une expérience d'apprentissage éclairante et je suis sûr[Root.Get_E] que, malgré les différences d'équipement et de nombres, je peux appliquer certaines de ses tactiques contre mes propres ennemis.;In den letzten Monaten habe ich mich mit den Berichten über Caesars militärische Heldentaten gegen die Gallier beschäftigt. Es war eine bereichernde Erfahrung und ich bin sicher, dass ich trotz der Unterschiede in Ausrüstung und Größe einige seiner Taktiken gegen meine eigenen Feinde anwenden kann.;;En estos últimos meses me he enfrascado en los relatos fragmentados de las proezas bélicas de Julio César contra los galos. Ha sido una experiencia de aprendiza instructiva y no me cabe duda de que pesa a la diferencia de tamaño y equipo, puedo usar alguna de sus tácticas contra mis propios enemigos.;;;;;;;;x
